Language	Fraction	DepLen	DepLenBest	DepLenBest1	DepLen1	DepLenReal
Hungarian_2.6	4	-5.91247224808	-3.88922834396	-45.7585945129	-46.9047050476	-46.3059577942
Hungarian_2.6	5	-6.16447210312	-3.88922834396	-35.5744857788	-36.405456543	-35.9667701721
Hungarian_2.6	6	-6.05852270126	-3.68983960152	-23.1145915985	-23.5540142059	-23.4258975983
Hungarian_2.6	7	-5.663834095	-3.35523295403	-8.17647075653	-8.17946338654	-8.29679107666
Hungarian_2.6	8	-4.91493988037	-2.81970977783	10.2032089233	10.7574396133	10.3884649277
Hungarian_2.6	9	-3.66021442413	-1.99694418907	33.223072052	34.3113021851	33.6398010254
Hungarian_2.6	10	-0.136731982231	0.514896869659	67.8594360352	69.8724746704	68.7261276245
Maltese_2.6	0	-0.359747767448	-2.73099422455	-66.9788589478	-68.1479187012	-64.9945983887
Maltese_2.6	1	-3.43924117088	-3.76473236084	-64.8906860352	-66.0255889893	-62.9685096741
Maltese_2.6	2	-5.12742424011	-4.25236177444	-60.6009902954	-61.6279258728	-58.7894744873
Maltese_2.6	3	-6.2402215004	-4.48627996445	-54.5011253357	-55.380859375	-52.814666748
Maltese_2.6	4	-6.96259641647	-4.61583423615	-46.5919914246	-47.3080940247	-45.074672699
Maltese_2.6	5	-7.32729387283	-4.61583423615	-36.8295097351	-37.3375167847	-35.6261825562
Maltese_2.6	6	-7.41437244415	-4.41970300674	-24.8933868408	-25.1366920471	-24.1012153625
Maltese_2.6	7	-7.21385288239	-4.12370681763	-10.3229866028	-10.3349237442	-9.99595165253
Maltese_2.6	8	-6.64692878723	-3.53171396255	7.29194784164	7.59834671021	7.08007192612
Maltese_2.6	9	-5.17231225967	-2.19028329849	30.0998649597	30.7941188812	29.1556453705
Maltese_2.6	10	0.359747767448	2.73099422455	66.9788589478	68.1479187012	64.9945983887
Estonian_2.6	0	0.947463870049	-0.148377940059	-38.0648803711	-38.829914093	-37.8234710693
Estonian_2.6	1	-1.34035146236	-1.60528278351	-37.0646324158	-37.8140449524	-36.8325843811
Estonian_2.6	2	-2.53839373589	-2.22942733765	-34.949760437	-35.6488571167	-34.706363678
Estonian_2.6	3	-3.36429262161	-2.62581110001	-31.823507309	-32.4426689148	-31.567276001
Estonian_2.6	4	-3.93367409706	-2.82584643364	-27.6368026733	-28.1542110443	-27.3938312531
Estonian_2.6	5	-4.28838729858	-2.93759965897	-22.3261127472	-22.7116947174	-22.0936355591
Estonian_2.6	6	-4.43495035172	-2.93759965897	-15.812374115	-16.065076828	-15.6105298996
Estonian_2.6	7	-4.33978176117	-2.758695364	-7.86690282822	-7.94428491592	-7.7175321579
Estonian_2.6	8	-4.01635885239	-2.42896652222	1.9748980999	2.11704492569	2.04860830307
Estonian_2.6	9	-3.28894209862	-1.79092359543	14.6207408905	15.023182869	14.5682325363
Estonian_2.6	10	-0.947463870049	0.148377940059	38.0648803711	38.829914093	37.8234710693
Naija_2.6	0	0.397673845291	-0.703265607357	-43.0716552734	-43.6913146973	-43.1097106934
Naija_2.6	1	-1.22794783115	-1.14828145504	-42.1217956543	-42.7371826172	-42.1588249207
Naija_2.6	2	-1.95478034019	-1.34833288193	-40.2018508911	-40.7902488708	-40.2313346863
Naija_2.6	3	-2.39764308929	-1.39941716194	-37.306678772	-37.8582267761	-37.3310203552
Naija_2.6	4	-2.65175366402	-1.39941716194	-33.3675308228	-33.8508148193	-33.3858757019
Naija_2.6	5	-2.77900481224	-1.39941716194	-28.2088794708	-28.6059017181	-28.2201938629
Naija_2.6	6	-2.77835226059	-1.21342241764	-21.5902118683	-21.875289917	-21.6008396149
Naija_2.6	7	-2.62545990944	-1.01354241371	-13.2087936401	-13.3449878693	-13.2170219421
Naija_2.6	8	-2.37388753891	-0.741835951805	-2.18282341957	-2.12185144424	-2.1835091114
Naija_2.6	9	-1.90826237202	-0.34173309803	13.4967861176	13.7830295563	13.508099556
Naija_2.6	10	-0.397673845291	0.703265607357	43.0716552734	43.6913146973	43.1097106934
Croatian_2.6	0	-0.13728480041	-1.81033027172	-59.7777290344	-61.104598999	-58.8915481567
Croatian_2.6	1	-2.81495928764	-3.17739200592	-57.2880325317	-58.5583267212	-56.4285202026
Croatian_2.6	2	-4.29176568985	-3.63858318329	-52.6738624573	-53.8342819214	-51.8894309998
Croatian_2.6	3	-5.23489809036	-3.82670044899	-46.4607658386	-47.4876480103	-45.7797775269
Croatian_2.6	4	-5.79336738586	-3.82670044899	-38.6963043213	-39.5398635864	-38.1493797302
Croatian_2.6	5	-6.06687927246	-3.74230885506	-29.3403892517	-29.958398819	-28.9391059875
Croatian_2.6	6	-6.1020154953	-3.54233694077	-18.316116333	-18.694732666	-18.0830516815
Croatian_2.6	7	-5.90389728546	-3.19602036476	-5.2503528595	-5.33192205429	-5.23221826553
Croatian_2.6	8	-5.38437604904	-2.67315840721	10.4534292221	10.7164373398	10.2715921402
Croatian_2.6	9	-4.21377468109	-1.61205196381	30.0232849121	30.666349411	29.5810756683
Croatian_2.6	10	0.13728480041	1.81033027172	59.7777290344	61.104598999	58.8915481567
Vietnamese_2.6	0	0.936911702156	-0.301977396011	-28.9748592377	-29.6776256561	-29.1234455109
Vietnamese_2.6	1	-0.735745072365	-1.28841805458	-27.692937851	-28.3769683838	-27.8443508148
Vietnamese_2.6	2	-1.849645257	-1.78615820408	-25.2324867249	-25.8533763885	-25.3776836395
Vietnamese_2.6	3	-2.66781210899	-2.08898305893	-21.86186409	-22.4042873383	-21.992937088
Vietnamese_2.6	4	-3.23221945763	-2.28898310661	-17.6776828766	-18.1241512299	-17.7765541077
Vietnamese_2.6	5	-3.57822918892	-2.32966113091	-12.6347455978	-12.9370975494	-12.7161016464
Vietnamese_2.6	6	-3.71810150146	-2.32966113091	-6.71553659439	-6.88442897797	-6.77768373489
Vietnamese_2.6	7	-3.65714740753	-2.1313560009	0.0110169490799	-0.00737442635	-0.00932203419507
Vietnamese_2.6	8	-3.38915133476	-1.83983051777	7.69350290298	7.85944986343	7.71666669846
Vietnamese_2.6	9	-2.77768826485	-1.2844632864	16.808757782	17.198633194	16.8737297058
Vietnamese_2.6	10	-0.936911702156	0.301977396011	28.9748592377	29.6776256561	29.1234455109
Gothic_2.6	0	0.409858345985	-0.301322996616	-47.2794265747	-47.8526763916	-47.8366775513
Gothic_2.6	1	-1.80200946331	-1.73791062832	-46.5440254211	-47.1102790833	-47.0515518188
Gothic_2.6	2	-2.72281146049	-2.25433397293	-44.9901924133	-45.5257720947	-45.4256401062
Gothic_2.6	3	-3.27407956123	-2.55269169807	-42.5654640198	-43.0396614075	-42.9306564331
Gothic_2.6	4	-3.59612822533	-2.74429750443	-39.1060676575	-39.5008163452	-39.392791748
Gothic_2.6	5	-3.75546431541	-2.74429750443	-34.4796981812	-34.7669906616	-34.6660575867
Gothic_2.6	6	-3.75724315643	-2.67176103592	-28.3770523071	-28.5425796509	-28.4603099823
Gothic_2.6	7	-3.57423114777	-2.47194337845	-20.4267787933	-20.462020874	-20.3458023071
Gothic_2.6	8	-3.23325300217	-2.15351271629	-9.72285556793	-9.60677719116	-9.44616794586
Gothic_2.6	9	-2.60854363441	-1.65396893024	5.96966218948	6.25186395645	6.41788339615
Gothic_2.6	10	-0.409858345985	0.301322996616	47.2794265747	47.8526763916	47.8366775513
Polish_2.6	0	0.353961646557	-0.658376932144	-28.6507396698	-29.3411521912	-28.1064720154
Polish_2.6	1	-1.49953091145	-1.67259252071	-27.9925880432	-28.6783428192	-27.4402980804
Polish_2.6	2	-2.51825237274	-2.15996527672	-26.6311016083	-27.2938594818	-26.0863208771
Polish_2.6	3	-3.22190332413	-2.46205425262	-24.6388664246	-25.2513694763	-24.1238651276
Polish_2.6	4	-3.70108938217	-2.66209936142	-21.9864902496	-22.5412139893	-21.5314311981
Polish_2.6	5	-3.97177147865	-2.72428846359	-18.6087017059	-19.0834083557	-18.2310428619
Polish_2.6	6	-4.06615924835	-2.70894980431	-14.2971792221	-14.6526813507	-14.0137338638
Polish_2.6	7	-3.94155621529	-2.50890469551	-8.69155693054	-8.90284633636	-8.5394859314
Polish_2.6	8	-3.58311724663	-2.17138910294	-1.17161381245	-1.18976426125	-1.18409657478
Polish_2.6	9	-2.84114289284	-1.52658605576	9.47190570831	9.71436405182	9.23653030396
Polish_2.6	10	-0.353961646557	0.658376932144	28.6507396698	29.3411521912	28.1064720154
North_Sami_2.6	0	0.807411253452	0.250834077597	-18.935092926	-19.2121219635	-19.0124359131
North_Sami_2.6	1	-0.642125666142	-0.755535364151	-18.3830757141	-18.6601581573	-18.4634513855
North_Sami_2.6	2	-1.39370393753	-1.21534729004	-17.5423107147	-17.8046169281	-17.6166210175
North_Sami_2.6	3	-1.89477622509	-1.54716408253	-16.3157424927	-16.5584564209	-16.3773136139
North_Sami_2.6	4	-2.26471209526	-1.74673950672	-14.7343034744	-14.9376277924	-14.7728233337
North_Sami_2.6	5	-2.49435186386	-1.86017596722	-12.6384592056	-12.7941999435	-12.6769790649
North_Sami_2.6	6	-2.57781291008	-1.86017596722	-9.85835647583	-9.95657348633	-9.87018489838
North_Sami_2.6	7	-2.51303267479	-1.75037908554	-6.15559577942	-6.18691253662	-6.15104627609
North_Sami_2.6	8	-2.31287121773	-1.55019712448	-1.1425538063	-1.08793914318	-1.10949349403
North_Sami_2.6	9	-1.91060769558	-1.1740976572	5.88929319382	6.03327894211	5.9727025032
North_Sami_2.6	10	-0.807411253452	-0.250834077597	18.935092926	19.2121219635	19.0124359131
French_2.6	0	2.41988921165	-0.603859841824	-72.7239685059	-74.3487014771	-72.8366012573
French_2.6	1	-1.28506684303	-2.39170479774	-70.3332824707	-71.9085388184	-70.4401931763
French_2.6	2	-3.31779384613	-3.04824781418	-65.6313018799	-67.0927047729	-65.729133606
French_2.6	3	-4.76591205597	-3.42779755592	-59.05727005	-60.3535766602	-59.1368217468
French_2.6	4	-5.80097675323	-3.62779760361	-50.6095657349	-51.6938972473	-50.6686973572
French_2.6	5	-6.5005903244	-3.69503974915	-40.1463508606	-40.9633560181	-40.1728782654
French_2.6	6	-6.91374492645	-3.69503974915	-27.4313011169	-27.9332008362	-27.417301178
French_2.6	7	-7.04969167709	-3.51945137978	-11.9387674332	-12.070230484	-11.8878622055
French_2.6	8	-6.84589958191	-3.20220088959	7.15630626678	7.461581707	7.23981714249
French_2.6	9	-6.08763456345	-2.52832221985	31.7207546234	32.5594329834	31.8174362183
French_2.6	10	-2.41988921165	0.603859841824	72.7239685059	74.3487014771	72.8366012573
Scottish_Gaelic_2.6	0	2.63192677498	-0.565625846386	-63.6645469666	-63.9908676147	-63.9052238464
Scottish_Gaelic_2.6	1	-0.394352138042	-1.58082342148	-62.3393211365	-62.6629981995	-62.5053863525
Scottish_Gaelic_2.6	2	-2.10796880722	-2.0610666275	-59.22133255	-59.5279159546	-59.2707939148
Scottish_Gaelic_2.6	3	-3.3392355442	-2.35893893242	-54.4155845642	-54.7034187317	-54.3296508789
Scottish_Gaelic_2.6	4	-4.23303890228	-2.55899429321	-48.0060806274	-48.2596893311	-47.7836418152
Scottish_Gaelic_2.6	5	-4.84723758698	-2.73252272606	-39.8071289062	-40.0091133118	-39.4813499451
Scottish_Gaelic_2.6	6	-5.24050998688	-2.73252272606	-29.306438446	-29.4337234497	-28.8977622986
Scottish_Gaelic_2.6	7	-5.41728115082	-2.73252272606	-16.0419998169	-16.0934658051	-15.590218544
Scottish_Gaelic_2.6	8	-5.36356830597	-2.5683889389	1.12738323212	1.18758416176	1.63608729839
Scottish_Gaelic_2.6	9	-5.13054323196	-2.29483294487	24.1829242706	24.3500995636	24.7363910675
Scottish_Gaelic_2.6	10	-2.63192677498	0.565625846386	63.6645469666	63.9908676147	63.9052238464
Latvian_2.6	0	-0.0223221927881	-0.931875348091	-42.9423408508	-43.9870223999	-42.2989311218
Latvian_2.6	1	-2.17631006241	-2.07625293732	-41.8033447266	-42.8218078613	-41.1683540344
Latvian_2.6	2	-3.31248211861	-2.47856855392	-39.3901519775	-40.339050293	-38.8027610779
Latvian_2.6	3	-4.04587459564	-2.6785569191	-35.8670845032	-36.7103042603	-35.3512649536
Latvian_2.6	4	-4.49728727341	-2.75013160706	-31.2250156403	-31.9387607574	-30.8121166229
Latvian_2.6	5	-4.71998882294	-2.75013160706	-25.4533061981	-26.0118331909	-25.1401672363
Latvian_2.6	6	-4.73189496994	-2.60452604294	-18.3786334991	-18.7428398132	-18.1944923401
Latvian_2.6	7	-4.52395153046	-2.40453767776	-9.71949005127	-9.86177539825	-9.6844625473
Latvian_2.6	8	-4.04930067062	-2.01227998734	1.00748491287	1.13906347752	0.875972151756
Latvian_2.6	9	-3.17719364166	-1.39477229118	14.7418861389	15.2275056839	14.405122757
Latvian_2.6	10	0.0223221927881	0.931875348091	42.9423408508	43.9870223999	42.2989311218
Basque_2.6	0	0.577391445637	0.46088552475	-27.8480148315	-28.813873291	-28.4478092194
Basque_2.6	1	-1.31865727901	-1.06951141357	-26.7200050354	-27.6501731873	-27.2941036224
Basque_2.6	2	-2.18727898598	-1.69717824459	-24.6401691437	-25.4664878845	-25.1500339508
Basque_2.6	3	-2.72900009155	-2.08144068718	-21.7835521698	-22.4887180328	-22.2273464203
Basque_2.6	4	-3.04475188255	-2.28148651123	-18.1854782104	-18.7357215881	-18.5315437317
Basque_2.6	5	-3.22800922394	-2.42142701149	-13.8269100189	-14.1993989944	-14.071346283
Basque_2.6	6	-3.24688696861	-2.42142701149	-8.63122272491	-8.80344390869	-8.76118373871
Basque_2.6	7	-3.08764696121	-2.33470988274	-2.46971774101	-2.40492630005	-2.46455597878
Basque_2.6	8	-2.74308371544	-2.10874056816	4.96340894699	5.26226091385	5.12066984177
Basque_2.6	9	-2.09903287888	-1.65060794353	14.1714839935	14.7483682632	14.5065383911
Basque_2.6	10	-0.577391445637	-0.46088552475	27.8480148315	28.813873291	28.4478092194
Italian_2.6	0	0.0551887713373	-1.73541259766	-64.0852661133	-65.8492126465	-63.2563514709
Italian_2.6	1	-3.00867438316	-3.16814541817	-62.0143508911	-63.6964950562	-61.2543525696
Italian_2.6	2	-4.68146085739	-3.82110524178	-57.8143844604	-59.3451385498	-57.1200294495
Italian_2.6	3	-5.80465364456	-4.17423152924	-51.809173584	-53.1452522278	-51.1887664795
Italian_2.6	4	-6.51909542084	-4.34785747528	-44.0876922607	-45.2037963867	-43.5596961975
Italian_2.6	5	-6.92972326279	-4.34785747528	-34.6701583862	-35.5351486206	-34.233127594
Italian_2.6	6	-7.06362390518	-4.22952318192	-23.517578125	-24.0905456543	-23.1852531433
Italian_2.6	7	-6.90866804123	-3.964148283	-10.3185462952	-10.555762291	-10.126540184
Italian_2.6	8	-6.37810564041	-3.46174120903	5.82691907883	6.02159738541	5.83760786057
Italian_2.6	9	-5.13176107407	-2.3963663578	26.9335346222	27.7022285461	26.6524448395
Italian_2.6	10	-0.0551887713373	1.73541259766	64.0852661133	65.8492126465	63.2563514709
Yoruba_2.6	0	2.82757949829	-0.474164128304	-67.5217819214	-67.9423522949	-67.6605911255
Yoruba_2.6	1	0.145780652761	-1.17325222492	-64.4356613159	-64.8194656372	-64.5542068481
Yoruba_2.6	2	-1.43541872501	-1.51165151596	-58.7112464905	-59.049621582	-58.8237075806
Yoruba_2.6	3	-2.61989998817	-1.71225941181	-50.9503555298	-51.225692749	-51.0526847839
Yoruba_2.6	4	-3.5089700222	-1.85815608501	-41.7284698486	-41.8955001831	-41.7943267822
Yoruba_2.6	5	-4.14781236649	-1.85815608501	-30.4680843353	-30.5764770508	-30.513677597
Yoruba_2.6	6	-4.52548360825	-1.84802436829	-17.3758869171	-17.4244041443	-17.4295845032
Yoruba_2.6	7	-4.67602777481	-1.64944279194	-2.62816619873	-2.60014176369	-2.70415401459
Yoruba_2.6	8	-4.61949682236	-1.43667674065	14.6180343628	14.7665328979	14.5724420547
Yoruba_2.6	9	-4.33887863159	-1.01114487648	36.4154014587	36.6696853638	36.4022293091
Yoruba_2.6	10	-2.82757949829	0.474164128304	67.5217819214	67.9423522949	67.6605911255
Old_Russian_2.6	0	-0.049773003906	-0.645824611187	-50.6291046143	-51.3798027039	-51.0351905823
Old_Russian_2.6	1	-2.00199794769	-1.7855052948	-49.977432251	-50.7265052795	-50.3883628845
Old_Russian_2.6	2	-2.75079846382	-2.21666812897	-48.7702064514	-49.5059776306	-49.1751251221
Old_Russian_2.6	3	-3.19136404991	-2.41661787033	-46.9746704102	-47.6660842896	-47.3583564758
Old_Russian_2.6	4	-3.42847084999	-2.51742863655	-44.4483833313	-45.0700073242	-44.7887649536
Old_Russian_2.6	5	-3.51114988327	-2.51742863655	-40.9796867371	-41.4877128601	-41.259552002
Old_Russian_2.6	6	-3.45606970787	-2.40173864365	-36.2706680298	-36.6278800964	-36.4682769775
Old_Russian_2.6	7	-3.25089144707	-2.20162177086	-29.8689289093	-30.0393600464	-29.9580364227
Old_Russian_2.6	8	-2.85288763046	-1.84067547321	-20.6907958984	-20.6488513947	-20.6483325958
Old_Russian_2.6	9	-2.14641332626	-1.25503635406	-6.14829063416	-5.8286280632	-5.97692871094
Old_Russian_2.6	10	0.049773003906	0.645824611187	50.6291046143	51.3798027039	51.0351905823
Greek_2.6	0	1.16601371765	-1.26895570755	-74.7067260742	-76.1631240845	-73.5268249512
Greek_2.6	1	-2.20203256607	-2.9134478569	-71.5987091064	-72.9726867676	-70.4881973267
Greek_2.6	2	-4.26584720612	-3.76108717918	-65.7618026733	-67.0048370361	-64.7893447876
Greek_2.6	3	-5.74216604233	-4.34120178223	-57.8483543396	-58.9242286682	-57.0253944397
Greek_2.6	4	-6.79678440094	-4.67525053024	-48.0557937622	-48.9608268738	-47.4188117981
Greek_2.6	5	-7.5022187233	-4.84620904922	-36.5615158081	-37.2578811646	-36.1012153625
Greek_2.6	6	-7.8805770874	-4.84620904922	-23.2861232758	-23.7080726624	-22.9738922119
Greek_2.6	7	-7.93228960037	-4.67882680893	-7.46852636337	-7.59687662125	-7.34370517731
Greek_2.6	8	-7.52939462662	-4.22961378098	11.3776826859	11.5880641937	11.239985466
Greek_2.6	9	-6.34811449051	-3.12589406967	35.6058654785	36.2200508118	35.0633049011
Greek_2.6	10	-1.16601371765	1.26895570755	74.7067260742	76.1631240845	73.5268249512
Slovenian_2.6	0	-2.15910673141	-2.7656712532	-47.8131980896	-49.4985733032	-46.8771362305
Slovenian_2.6	1	-4.07667303085	-3.61135172844	-46.307384491	-47.962600708	-45.3897895813
Slovenian_2.6	2	-5.0405831337	-3.87827682495	-43.268863678	-44.8163223267	-42.4128112793
Slovenian_2.6	3	-5.5991768837	-3.93024849892	-38.956577301	-40.3712081909	-38.2030982971
Slovenian_2.6	4	-5.86475419998	-3.85183501244	-33.4035797119	-34.6334075928	-32.7684059143
Slovenian_2.6	5	-5.870885849	-3.65169811249	-26.5401191711	-27.5439872742	-26.0280380249
Slovenian_2.6	6	-5.6243391037	-3.27604293823	-18.167427063	-18.9021816254	-17.8274440765
Slovenian_2.6	7	-5.12195205688	-2.7706861496	-7.89844989777	-8.26113510132	-7.79735565186
Slovenian_2.6	8	-4.27911376953	-2.05128788948	4.82299995422	4.9203414917	4.67586040497
Slovenian_2.6	9	-2.71936607361	-0.800547063351	21.1273078918	21.8343963623	20.7084560394
Slovenian_2.6	10	2.15910673141	2.7656712532	47.8131980896	49.4985733032	46.8771362305
Wolof_2.6	0	0.87890291214	-0.926479995251	-59.567855835	-60.0794830322	-59.7943992615
Wolof_2.6	1	-1.16209769249	-1.58132076263	-57.08826828	-57.5659408569	-57.3028411865
Wolof_2.6	2	-2.20059251785	-1.7792263031	-52.5642242432	-52.9828643799	-52.7625579834
Wolof_2.6	3	-2.83104944229	-1.7792263031	-46.420173645	-46.7619857788	-46.5868759155
Wolof_2.6	4	-3.19617509842	-1.7792263031	-38.7839279175	-39.0271644592	-38.9053230286
Wolof_2.6	5	-3.35662126541	-1.61209654808	-29.5135707855	-29.6749572754	-29.5982055664
Wolof_2.6	6	-3.34106326103	-1.41205382347	-18.5612316132	-18.6175022125	-18.6052570343
Wolof_2.6	7	-3.1539041996	-1.21201109886	-5.36995077133	-5.32637023926	-5.35755491257
Wolof_2.6	8	-2.91225242615	-0.83458006382	10.3479375839	10.5126829147	10.4240226746
Wolof_2.6	9	-2.43382382393	-0.335328072309	29.6610393524	29.9701862335	29.8003845215
Wolof_2.6	10	-0.87890291214	0.926479995251	59.567855835	60.0794830322	59.7943992615
Classical_Chinese_2.6	0	0.911383569241	0.765189528465	-7.95964097977	-8.28886985779	-8.11825275421
Classical_Chinese_2.6	1	-0.385737717152	-0.318541288376	-7.75966596603	-8.08891582489	-7.91827774048
Classical_Chinese_2.6	2	-1.01481223106	-0.843522489071	-7.32544565201	-7.65473985672	-7.48393154144
Classical_Chinese_2.6	3	-1.468947649	-1.21033143997	-6.6667714119	-6.99613332748	-6.82513189316
Classical_Chinese_2.6	4	-1.7422825098	-1.4103063345	-5.8668718338	-6.16756725311	-6.02134084702
Classical_Chinese_2.6	5	-1.92601835728	-1.57676374912	-4.82783079147	-5.096367836	-4.9644742012
Classical_Chinese_2.6	6	-1.95904242992	-1.57676374912	-3.53433346748	-3.77816271782	-3.66055727005
Classical_Chinese_2.6	7	-1.95904242992	-1.57676374912	-1.93604063988	-2.10427570343	-2.01908111572
Classical_Chinese_2.6	8	-1.83487820625	-1.50960326195	0.104506656528	0.0317006446421	0.0812201872468
Classical_Chinese_2.6	9	-1.59254896641	-1.30962836742	2.84703731537	2.91342377663	2.89430069923
Classical_Chinese_2.6	10	-0.911383569241	-0.765189528465	7.95964097977	8.28886985779	8.11825275421
Kazakh_2.6	0	-1.27222764492	-0.38608199358	-18.6406097412	-19.6853504181	-19.7845573425
Kazakh_2.6	1	-2.40748119354	-1.57769298553	-18.1525268555	-19.1973133087	-19.2983798981
Kazakh_2.6	2	-2.80095887184	-1.97998094559	-17.1877975464	-18.1688232422	-18.2783603668
Kazakh_2.6	3	-2.95366001129	-2.18017148972	-15.7750234604	-16.6633453369	-16.7893238068
Kazakh_2.6	4	-2.92163348198	-2.19161105156	-13.9561491013	-14.7051095963	-14.8388938904
Kazakh_2.6	5	-2.74033641815	-2.11534786224	-11.6796951294	-12.2674102783	-12.3794088364
Kazakh_2.6	6	-2.42940449715	-1.91515731812	-8.92278385162	-9.29325485229	-9.33269786835
Kazakh_2.6	7	-1.96634280682	-1.68636798859	-5.5252623558	-5.63070106506	-5.61105823517
Kazakh_2.6	8	-1.32941913605	-1.28598666191	-1.20114398003	-1.00333368778	-0.978074371815
Kazakh_2.6	9	-0.472116678953	-0.74261200428	4.9857006073	5.50984096527	5.60533857346
Kazakh_2.6	10	1.27222764492	0.38608199358	18.6406097412	19.6853504181	19.7845573425
