Language	Model	Fraction	DepLen
Latin_2.6	3098163	0.609	32.6965
Latin_2.6	3098163	0.609	32.6965
Latin_2.6	3098163	0.609	32.6965
Latin_2.6	3098163	0.609	32.6965
Latin_2.6	3098163	0.626	32.6965
Latin_2.6	3098163	0.382	32.6965
Latin_2.6	3484628	0.4425	33.6915
Latin_2.6	3484628	0.4425	33.6915
Latin_2.6	3484628	0.4425	33.6915
Latin_2.6	3484628	0.6265	33.6915
Latin_2.6	3484628	0.6265	33.6915
Latin_2.6	3484628	0.6265	33.6915
Latin_2.6	3484628	0.6265	33.6915
Latin_2.6	3484628	0.6265	33.6915
Latin_2.6	3484628	0.6425	33.6915
Latin_2.6	3484628	0.401	33.6915
Latin_2.6	6265791	0.4885	31.408
Latin_2.6	6265791	0.4885	31.408
Latin_2.6	6265791	0.4885	31.408
Latin_2.6	6265791	0.641	31.408
Latin_2.6	6265791	0.641	31.408
Latin_2.6	6265791	0.641	31.408
Latin_2.6	6265791	0.4315	31.408
Latin_2.6	6265791	0.641	31.408
Latin_2.6	6265791	0.652	31.408
Latin_2.6	6505401	0.5195	34.5245
Latin_2.6	6505401	0.5195	34.5245
Latin_2.6	6505401	0.5195	34.5245
Latin_2.6	6505401	0.661	34.5245
Latin_2.6	6505401	0.661	34.5245
Latin_2.6	6505401	0.661	34.5245
Latin_2.6	6505401	0.4615	34.5245
Latin_2.6	6505401	0.676	34.5245
Latin_2.6	6505401	0.661	34.5245
Latin_2.6	7088594	0.427	31.407
Latin_2.6	7088594	0.585	31.407
Latin_2.6	7088594	0.585	31.407
Latin_2.6	7088594	0.585	31.407
Latin_2.6	7088594	0.427	31.407
Latin_2.6	7088594	0.622	31.407
Latin_2.6	7088594	0.639	31.407
Latin_2.6	7878728	0.5015	33.5045
Latin_2.6	7878728	0.5015	33.5045
Latin_2.6	7878728	0.5015	33.5045
Latin_2.6	7878728	0.6495	33.5045
Latin_2.6	7878728	0.6495	33.5045
Latin_2.6	7878728	0.6495	33.5045
Latin_2.6	7878728	0.457	33.5045
Latin_2.6	7878728	0.6495	33.5045
Latin_2.6	7878728	0.6675	33.5045
Latin_2.6	9010866	0.4275	32.541
Latin_2.6	9010866	0.4275	32.541
Latin_2.6	9010866	0.4275	32.541
Latin_2.6	9010866	0.614	32.541
Latin_2.6	9010866	0.614	32.541
Latin_2.6	9010866	0.614	32.541
Latin_2.6	9010866	0.614	32.541
Latin_2.6	9010866	0.6355	32.541
Latin_2.6	9010866	0.3835	32.541
Lithuanian_2.6	2664191	0.5295	45.3865
Lithuanian_2.6	2664191	0.5295	45.3865
Lithuanian_2.6	2664191	0.423	45.3865
Lithuanian_2.6	2664191	0.5335	45.3865
Lithuanian_2.6	2664191	0.5295	45.3865
Lithuanian_2.6	2664191	0.4055	45.3865
Lithuanian_2.6	3089112	0.529	53.483
Lithuanian_2.6	3089112	0.529	53.483
Lithuanian_2.6	3089112	0.529	53.483
Lithuanian_2.6	3089112	0.529	53.483
Lithuanian_2.6	3089112	0.532	53.483
Lithuanian_2.6	3089112	0.4265	53.483
Lithuanian_2.6	3089112	0.4265	53.483
Lithuanian_2.6	3089112	0.4265	53.483
Lithuanian_2.6	3089112	0.4265	53.483
Lithuanian_2.6	3089112	0.4245	53.483
Lithuanian_2.6	3089112	0.42	53.483
Lithuanian_2.6	3089112	0.545	53.483
Lithuanian_2.6	3089112	0.4225	53.483
Lithuanian_2.6	3416362	0.503	43.4325
Lithuanian_2.6	3416362	0.503	43.4325
Lithuanian_2.6	3416362	0.503	43.4325
Lithuanian_2.6	3416362	0.396	43.4325
Lithuanian_2.6	3416362	0.5215	43.4325
Lithuanian_2.6	3416362	0.514	43.4325
Lithuanian_2.6	3416362	0.396	43.4325
Lithuanian_2.6	4411666	0.5095	43.2445
Lithuanian_2.6	4411666	0.5095	43.2445
Lithuanian_2.6	4411666	0.5095	43.2445
Lithuanian_2.6	4411666	0.3895	43.2445
Lithuanian_2.6	4411666	0.3895	43.2445
Lithuanian_2.6	4411666	0.5285	43.2445
Lithuanian_2.6	4411666	0.5195	43.2445
Lithuanian_2.6	4411666	0.3895	43.2445
Lithuanian_2.6	5286362	0.525	43.229
Lithuanian_2.6	5286362	0.525	43.229
Lithuanian_2.6	5286362	0.4125	43.229
Lithuanian_2.6	5286362	0.525	43.229
Lithuanian_2.6	5286362	0.53	43.229
Lithuanian_2.6	5286362	0.392	43.229
Lithuanian_2.6	7383534	0.4985	49.5185
Lithuanian_2.6	7383534	0.597	49.5185
Lithuanian_2.6	7383534	0.597	49.5185
Lithuanian_2.6	7383534	0.477	49.5185
Lithuanian_2.6	7383534	0.603	49.5185
Lithuanian_2.6	7383534	0.597	49.5185
Lithuanian_2.6	7489416	0.5375	46.0055
Lithuanian_2.6	7489416	0.5375	46.0055
Lithuanian_2.6	7489416	0.421	46.0055
Lithuanian_2.6	7489416	0.546	46.0055
Lithuanian_2.6	7489416	0.5375	46.0055
Lithuanian_2.6	7489416	0.4015	46.0055
Lithuanian_2.6	8243144	0.508	44.7325
Lithuanian_2.6	8243144	0.508	44.7325
Lithuanian_2.6	8243144	0.415	44.7325
Lithuanian_2.6	8243144	0.508	44.7325
Lithuanian_2.6	8243144	0.5165	44.7325
Lithuanian_2.6	8243144	0.399	44.7325
Lithuanian_2.6	90290	0.4815	46.62
Lithuanian_2.6	90290	0.582	46.62
Lithuanian_2.6	90290	0.582	46.62
Lithuanian_2.6	90290	0.4605	46.62
Lithuanian_2.6	90290	0.588	46.62
Lithuanian_2.6	90290	0.582	46.62
Lithuanian_2.6	9651467	0.476	46.7305
Lithuanian_2.6	9651467	0.586	46.7305
Lithuanian_2.6	9651467	0.586	46.7305
Lithuanian_2.6	9651467	0.593	46.7305
Lithuanian_2.6	9651467	0.4485	46.7305
Lithuanian_2.6	9651467	0.586	46.7305
Lithuanian_2.6	9896909	0.44	49.2585
Lithuanian_2.6	9896909	0.545	49.2585
Lithuanian_2.6	9896909	0.545	49.2585
Lithuanian_2.6	9896909	0.545	49.2585
Lithuanian_2.6	9896909	0.5505	49.2585
Lithuanian_2.6	9896909	0.4205	49.2585
Mbya_Guarani_2.6	1101753	0.46436	23.943844492440604
Mbya_Guarani_2.6	1101753	0.46868	23.943844492440604
Mbya_Guarani_2.6	1101753	0.46436	23.943844492440604
Mbya_Guarani_2.6	1101753	0.30022	23.943844492440604
Mbya_Guarani_2.6	1101753	0.28294	23.943844492440604
Mbya_Guarani_2.6	1847703	0.49028	24.207343412527
Mbya_Guarani_2.6	1847703	0.48812	24.207343412527
Mbya_Guarani_2.6	1847703	0.25054	24.207343412527
Mbya_Guarani_2.6	1847703	0.24406	24.207343412527
Mbya_Guarani_2.6	1847703	0.25054	24.207343412527
Mbya_Guarani_2.6	1998729	0.49244	23.712742980561554
Mbya_Guarani_2.6	1998729	0.49244	23.712742980561554
Mbya_Guarani_2.6	1998729	0.7149	23.712742980561554
Mbya_Guarani_2.6	1998729	0.72354	23.712742980561554
Mbya_Guarani_2.6	1998729	0.73002	23.712742980561554
Mbya_Guarani_2.6	2320632	0.50324	24.300215982721383
Mbya_Guarani_2.6	2320632	0.50324	24.300215982721383
Mbya_Guarani_2.6	2320632	0.73866	24.300215982721383
Mbya_Guarani_2.6	2320632	0.7473	24.300215982721383
Mbya_Guarani_2.6	2320632	0.74946	24.300215982721383
Mbya_Guarani_2.6	2996471	0.46004	23.844492440604753
Mbya_Guarani_2.6	2996471	0.4514	23.844492440604753
Mbya_Guarani_2.6	2996471	0.66091	23.844492440604753
Mbya_Guarani_2.6	2996471	0.66091	23.844492440604753
Mbya_Guarani_2.6	2996471	0.33477	23.844492440604753
Mbya_Guarani_2.6	3120116	0.42117	24.414686825053995
Mbya_Guarani_2.6	3120116	0.40821	24.414686825053995
Mbya_Guarani_2.6	3120116	0.66091	24.414686825053995
Mbya_Guarani_2.6	3120116	0.66307	24.414686825053995
Mbya_Guarani_2.6	3120116	0.66091	24.414686825053995
Mbya_Guarani_2.6	3454618	0.42765	23.88768898488121
Mbya_Guarani_2.6	3454618	0.42765	23.88768898488121
Mbya_Guarani_2.6	3454618	0.66091	23.88768898488121
Mbya_Guarani_2.6	3454618	0.66091	23.88768898488121
Mbya_Guarani_2.6	3454618	0.67387	23.88768898488121
Mbya_Guarani_2.6	3454618	0.67387	23.88768898488121
Mbya_Guarani_2.6	3787603	0.43197	24.06695464362851
Mbya_Guarani_2.6	3787603	0.55076	24.06695464362851
Mbya_Guarani_2.6	3787603	0.25054	24.06695464362851
Mbya_Guarani_2.6	3787603	0.24838	24.06695464362851
Mbya_Guarani_2.6	3787603	0.25054	24.06695464362851
Mbya_Guarani_2.6	4599696	0.50324	23.712742980561554
Mbya_Guarani_2.6	4599696	0.47732	23.712742980561554
Mbya_Guarani_2.6	4599696	0.27862	23.712742980561554
Mbya_Guarani_2.6	4599696	0.27862	23.712742980561554
Mbya_Guarani_2.6	4599696	0.27862	23.712742980561554
Mbya_Guarani_2.6	4599696	0.27862	23.712742980561554
Mbya_Guarani_2.6	4653193	0.5378	23.85097192224622
Mbya_Guarani_2.6	4653193	0.54212	23.85097192224622
Mbya_Guarani_2.6	4653193	0.55292	23.85097192224622
Mbya_Guarani_2.6	4653193	0.3067	23.85097192224622
Mbya_Guarani_2.6	4653193	0.3067	23.85097192224622
Mbya_Guarani_2.6	7274121	0.39093	25.41252699784017
Mbya_Guarani_2.6	7274121	0.60907	25.41252699784017
Mbya_Guarani_2.6	7274121	0.39093	25.41252699784017
Mbya_Guarani_2.6	7274121	0.61123	25.41252699784017
Mbya_Guarani_2.6	7274121	0.38877	25.41252699784017
Mbya_Guarani_2.6	7274121	0.61123	25.41252699784017
Mbya_Guarani_2.6	7274121	0.38229	25.41252699784017
Mbya_Guarani_2.6	7274121	0.61123	25.41252699784017
Old_Church_Slavonic_2.6	1227883	0.3905	22.9575
Old_Church_Slavonic_2.6	1227883	0.676	22.9575
Old_Church_Slavonic_2.6	1227883	0.676	22.9575
Old_Church_Slavonic_2.6	1227883	0.676	22.9575
Old_Church_Slavonic_2.6	1227883	0.676	22.9575
Old_Church_Slavonic_2.6	1227883	0.357	22.9575
Old_Church_Slavonic_2.6	1227883	0.6915	22.9575
Old_Church_Slavonic_2.6	2606438	0.3195	22.444
Old_Church_Slavonic_2.6	2606438	0.3195	22.444
Old_Church_Slavonic_2.6	2606438	0.611	22.444
Old_Church_Slavonic_2.6	2606438	0.611	22.444
Old_Church_Slavonic_2.6	2606438	0.6475	22.444
Old_Church_Slavonic_2.6	2606438	0.652	22.444
Old_Church_Slavonic_2.6	2606438	0.3195	22.444
Old_Church_Slavonic_2.6	3445634	0.3315	22.8765
Old_Church_Slavonic_2.6	3445634	0.3315	22.8765
Old_Church_Slavonic_2.6	3445634	0.602	22.8765
Old_Church_Slavonic_2.6	3445634	0.602	22.8765
Old_Church_Slavonic_2.6	3445634	0.6395	22.8765
Old_Church_Slavonic_2.6	3445634	0.6375	22.8765
Old_Church_Slavonic_2.6	3445634	0.3315	22.8765
Old_Church_Slavonic_2.6	4467720	0.373	23.266
Old_Church_Slavonic_2.6	4467720	0.6395	23.266
Old_Church_Slavonic_2.6	4467720	0.6395	23.266
Old_Church_Slavonic_2.6	4467720	0.64	23.266
Old_Church_Slavonic_2.6	4467720	0.373	23.266
Old_Church_Slavonic_2.6	4467720	0.6805	23.266
Old_Church_Slavonic_2.6	4467720	0.679	23.266
Old_Church_Slavonic_2.6	4905745	0.399	22.1245
Old_Church_Slavonic_2.6	4905745	0.399	22.1245
Old_Church_Slavonic_2.6	4905745	0.6095	22.1245
Old_Church_Slavonic_2.6	4905745	0.6095	22.1245
Old_Church_Slavonic_2.6	4905745	0.399	22.1245
Old_Church_Slavonic_2.6	4905745	0.6485	22.1245
Old_Church_Slavonic_2.6	4905745	0.642	22.1245
Old_Church_Slavonic_2.6	5279668	0.2965	22.345
Old_Church_Slavonic_2.6	5279668	0.597	22.345
Old_Church_Slavonic_2.6	5279668	0.597	22.345
Old_Church_Slavonic_2.6	5279668	0.6305	22.345
Old_Church_Slavonic_2.6	5279668	0.6285	22.345
Old_Church_Slavonic_2.6	5279668	0.2965	22.345
Old_Church_Slavonic_2.6	6100282	0.429	22.1415
Old_Church_Slavonic_2.6	6100282	0.429	22.1415
Old_Church_Slavonic_2.6	6100282	0.6285	22.1415
Old_Church_Slavonic_2.6	6100282	0.6285	22.1415
Old_Church_Slavonic_2.6	6100282	0.6285	22.1415
Old_Church_Slavonic_2.6	6100282	0.6285	22.1415
Old_Church_Slavonic_2.6	6100282	0.638	22.1415
Old_Church_Slavonic_2.6	6100282	0.3855	22.1415
Old_Church_Slavonic_2.6	693818	0.324	23.0185
Old_Church_Slavonic_2.6	693818	0.324	23.0185
Old_Church_Slavonic_2.6	693818	0.549	23.0185
Old_Church_Slavonic_2.6	693818	0.549	23.0185
Old_Church_Slavonic_2.6	693818	0.549	23.0185
Old_Church_Slavonic_2.6	693818	0.577	23.0185
Old_Church_Slavonic_2.6	693818	0.5865	23.0185
Old_Church_Slavonic_2.6	693818	0.324	23.0185
Old_Church_Slavonic_2.6	7297240	0.4165	22.1665
Old_Church_Slavonic_2.6	7297240	0.632	22.1665
Old_Church_Slavonic_2.6	7297240	0.632	22.1665
Old_Church_Slavonic_2.6	7297240	0.6325	22.1665
Old_Church_Slavonic_2.6	7297240	0.632	22.1665
Old_Church_Slavonic_2.6	7297240	0.381	22.1665
Old_Church_Slavonic_2.6	7297240	0.641	22.1665
Old_Church_Slavonic_2.6	9185830	0.6255	26.987
Old_Church_Slavonic_2.6	9185830	0.6255	26.987
Old_Church_Slavonic_2.6	9185830	0.6255	26.987
Old_Church_Slavonic_2.6	9185830	0.6255	26.987
Old_Church_Slavonic_2.6	9185830	0.3565	26.987
Old_Church_Slavonic_2.6	9185830	0.3565	26.987
Old_Church_Slavonic_2.6	9185830	0.3565	26.987
Old_Church_Slavonic_2.6	9185830	0.3565	26.987
Old_Church_Slavonic_2.6	9185830	0.6255	26.987
Old_Church_Slavonic_2.6	9185830	0.345	26.987
Old_Church_Slavonic_2.6	9185830	0.3435	26.987
Old_Church_Slavonic_2.6	9185830	0.6395	26.987
Old_Church_Slavonic_2.6	9185830	0.656	26.987
Old_Church_Slavonic_2.6	9185830	0.3435	26.987
Old_French_2.6	1332440	0.661	30.2125
Old_French_2.6	1332440	0.516	30.2125
Old_French_2.6	1332440	0.516	30.2125
Old_French_2.6	1332440	0.516	30.2125
Old_French_2.6	1332440	0.661	30.2125
Old_French_2.6	1332440	0.661	30.2125
Old_French_2.6	1332440	0.661	30.2125
Old_French_2.6	1332440	0.6905	30.2125
Old_French_2.6	1332440	0.424	30.2125
Old_French_2.6	1332440	0.661	30.2125
Old_French_2.6	2382200	0.4245	29.256
Old_French_2.6	2382200	0.4245	29.256
Old_French_2.6	2382200	0.4245	29.256
Old_French_2.6	2382200	0.4245	29.256
Old_French_2.6	2382200	0.4245	29.256
Old_French_2.6	2382200	0.577	29.256
Old_French_2.6	2382200	0.577	29.256
Old_French_2.6	2382200	0.577	29.256
Old_French_2.6	2382200	0.577	29.256
Old_French_2.6	2382200	0.5775	29.256
Old_French_2.6	2382200	0.4245	29.256
Old_French_2.6	2382200	0.664	29.256
Old_French_2.6	2382200	0.7015	29.256
Old_French_2.6	3524162	0.381	26.3305
Old_French_2.6	3524162	0.381	26.3305
Old_French_2.6	3524162	0.381	26.3305
Old_French_2.6	3524162	0.381	26.3305
Old_French_2.6	3524162	0.381	26.3305
Old_French_2.6	3524162	0.5255	26.3305
Old_French_2.6	3524162	0.5255	26.3305
Old_French_2.6	3524162	0.5255	26.3305
Old_French_2.6	3524162	0.5255	26.3305
Old_French_2.6	3524162	0.526	26.3305
Old_French_2.6	3524162	0.6015	26.3305
Old_French_2.6	3524162	0.637	26.3305
Old_French_2.6	3524162	0.381	26.3305
Old_French_2.6	4254276	0.4895	29.467
Old_French_2.6	4254276	0.4895	29.467
Old_French_2.6	4254276	0.4895	29.467
Old_French_2.6	4254276	0.4895	29.467
Old_French_2.6	4254276	0.4895	29.467
Old_French_2.6	4254276	0.632	29.467
Old_French_2.6	4254276	0.632	29.467
Old_French_2.6	4254276	0.632	29.467
Old_French_2.6	4254276	0.632	29.467
Old_French_2.6	4254276	0.632	29.467
Old_French_2.6	4254276	0.659	29.467
Old_French_2.6	4254276	0.632	29.467
Old_French_2.6	4254276	0.3995	29.467
Old_French_2.6	5047047	0.443	29.3925
Old_French_2.6	5047047	0.443	29.3925
Old_French_2.6	5047047	0.443	29.3925
Old_French_2.6	5047047	0.443	29.3925
Old_French_2.6	5047047	0.443	29.3925
Old_French_2.6	5047047	0.5905	29.3925
Old_French_2.6	5047047	0.5905	29.3925
Old_French_2.6	5047047	0.5905	29.3925
Old_French_2.6	5047047	0.5905	29.3925
Old_French_2.6	5047047	0.591	29.3925
Old_French_2.6	5047047	0.443	29.3925
Old_French_2.6	5047047	0.6545	29.3925
Old_French_2.6	5047047	0.699	29.3925
Old_French_2.6	5441029	0.421	29.5935
Old_French_2.6	5441029	0.421	29.5935
Old_French_2.6	5441029	0.421	29.5935
Old_French_2.6	5441029	0.421	29.5935
Old_French_2.6	5441029	0.5555	29.5935
Old_French_2.6	5441029	0.5555	29.5935
Old_French_2.6	5441029	0.5555	29.5935
Old_French_2.6	5441029	0.5555	29.5935
Old_French_2.6	5441029	0.5555	29.5935
Old_French_2.6	5441029	0.6205	29.5935
Old_French_2.6	5441029	0.42	29.5935
Old_French_2.6	5441029	0.6635	29.5935
Old_French_2.6	6541374	0.628	29.412
Old_French_2.6	6541374	0.628	29.412
Old_French_2.6	6541374	0.628	29.412
Old_French_2.6	6541374	0.628	29.412
Old_French_2.6	6541374	0.628	29.412
Old_French_2.6	6541374	0.765	29.412
Old_French_2.6	6541374	0.765	29.412
Old_French_2.6	6541374	0.765	29.412
Old_French_2.6	6541374	0.765	29.412
Old_French_2.6	6541374	0.765	29.412
Old_French_2.6	6541374	0.4985	29.412
Old_French_2.6	6541374	0.785	29.412
Old_French_2.6	6541374	0.765	29.412
Old_French_2.6	6576551	0.5745	29.6245
Old_French_2.6	6576551	0.5745	29.6245
Old_French_2.6	6576551	0.5745	29.6245
Old_French_2.6	6576551	0.5745	29.6245
Old_French_2.6	6576551	0.5745	29.6245
Old_French_2.6	6576551	0.6995	29.6245
Old_French_2.6	6576551	0.6995	29.6245
Old_French_2.6	6576551	0.6995	29.6245
Old_French_2.6	6576551	0.7	29.6245
Old_French_2.6	6576551	0.6995	29.6245
Old_French_2.6	6576551	0.4685	29.6245
Old_French_2.6	6576551	0.724	29.6245
Old_French_2.6	6576551	0.6995	29.6245
Old_French_2.6	8373794	0.4285	29.3355
Old_French_2.6	8373794	0.4285	29.3355
Old_French_2.6	8373794	0.4285	29.3355
Old_French_2.6	8373794	0.4285	29.3355
Old_French_2.6	8373794	0.4285	29.3355
Old_French_2.6	8373794	0.5735	29.3355
Old_French_2.6	8373794	0.5735	29.3355
Old_French_2.6	8373794	0.5735	29.3355
Old_French_2.6	8373794	0.5735	29.3355
Old_French_2.6	8373794	0.574	29.3355
Old_French_2.6	8373794	0.4285	29.3355
Old_French_2.6	8373794	0.6535	29.3355
Old_French_2.6	8373794	0.689	29.3355
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.464	33.464
Old_French_2.6	8870796	0.464	33.464
Old_French_2.6	8870796	0.464	33.464
Old_French_2.6	8870796	0.464	33.464
Old_French_2.6	8870796	0.464	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.6325	33.464
Old_French_2.6	8870796	0.617	33.464
Old_French_2.6	8870796	0.3665	33.464
Old_Russian_2.6	2443428	0.5245	37.7155
Old_Russian_2.6	2443428	0.5245	37.7155
Old_Russian_2.6	2443428	0.5245	37.7155
Old_Russian_2.6	2443428	0.301	37.7155
Old_Russian_2.6	2443428	0.301	37.7155
Old_Russian_2.6	2443428	0.301	37.7155
Old_Russian_2.6	2443428	0.567	37.7155
Old_Russian_2.6	2443428	0.557	37.7155
Old_Russian_2.6	2443428	0.301	37.7155
Old_Russian_2.6	2632440	0.396	38.1105
Old_Russian_2.6	2632440	0.396	38.1105
Old_Russian_2.6	2632440	0.5955	38.1105
Old_Russian_2.6	2632440	0.5955	38.1105
Old_Russian_2.6	2632440	0.5955	38.1105
Old_Russian_2.6	2632440	0.621	38.1105
Old_Russian_2.6	2632440	0.396	38.1105
Old_Russian_2.6	2632440	0.63	38.1105
Old_Russian_2.6	369128	0.3975	40.469
Old_Russian_2.6	369128	0.3975	40.469
Old_Russian_2.6	369128	0.648	40.469
Old_Russian_2.6	369128	0.648	40.469
Old_Russian_2.6	369128	0.648	40.469
Old_Russian_2.6	369128	0.3975	40.469
Old_Russian_2.6	369128	0.691	40.469
Old_Russian_2.6	369128	0.6945	40.469
Old_Russian_2.6	492830	0.3235	37.6325
Old_Russian_2.6	492830	0.3235	37.6325
Old_Russian_2.6	492830	0.5425	37.6325
Old_Russian_2.6	492830	0.5425	37.6325
Old_Russian_2.6	492830	0.5425	37.6325
Old_Russian_2.6	492830	0.5825	37.6325
Old_Russian_2.6	492830	0.5735	37.6325
Old_Russian_2.6	492830	0.3235	37.6325
Old_Russian_2.6	5096377	0.5835	39.3385
Old_Russian_2.6	5096377	0.5835	39.3385
Old_Russian_2.6	5096377	0.5835	39.3385
Old_Russian_2.6	5096377	0.327	39.3385
Old_Russian_2.6	5096377	0.327	39.3385
Old_Russian_2.6	5096377	0.5835	39.3385
Old_Russian_2.6	5096377	0.5985	39.3385
Old_Russian_2.6	5096377	0.2885	39.3385
Old_Russian_2.6	5719736	0.3825	37.9875
Old_Russian_2.6	5719736	0.3825	37.9875
Old_Russian_2.6	5719736	0.583	37.9875
Old_Russian_2.6	5719736	0.583	37.9875
Old_Russian_2.6	5719736	0.583	37.9875
Old_Russian_2.6	5719736	0.583	37.9875
Old_Russian_2.6	5719736	0.5905	37.9875
Old_Russian_2.6	5719736	0.338	37.9875
Old_Russian_2.6	5798303	0.3355	37.6485
Old_Russian_2.6	5798303	0.3355	37.6485
Old_Russian_2.6	5798303	0.3355	37.6485
Old_Russian_2.6	5798303	0.5485	37.6485
Old_Russian_2.6	5798303	0.5485	37.6485
Old_Russian_2.6	5798303	0.5485	37.6485
Old_Russian_2.6	5798303	0.5905	37.6485
Old_Russian_2.6	5798303	0.5815	37.6485
Old_Russian_2.6	5798303	0.3355	37.6485
Old_Russian_2.6	6027248	0.5915	39.6375
Old_Russian_2.6	6027248	0.5915	39.6375
Old_Russian_2.6	6027248	0.326	39.6375
Old_Russian_2.6	6027248	0.326	39.6375
Old_Russian_2.6	6027248	0.5915	39.6375
Old_Russian_2.6	6027248	0.601	39.6375
Old_Russian_2.6	6027248	0.283	39.6375
Old_Russian_2.6	7238762	0.374	37.6325
Old_Russian_2.6	7238762	0.374	37.6325
Old_Russian_2.6	7238762	0.583	37.6325
Old_Russian_2.6	7238762	0.583	37.6325
Old_Russian_2.6	7238762	0.583	37.6325
Old_Russian_2.6	7238762	0.583	37.6325
Old_Russian_2.6	7238762	0.591	37.6325
Old_Russian_2.6	7238762	0.333	37.6325
Old_Russian_2.6	7902149	0.551	39.895
Old_Russian_2.6	7902149	0.551	39.895
Old_Russian_2.6	7902149	0.551	39.895
Old_Russian_2.6	7902149	0.2955	39.895
Old_Russian_2.6	7902149	0.2955	39.895
Old_Russian_2.6	7902149	0.5925	39.895
Old_Russian_2.6	7902149	0.5795	39.895
Old_Russian_2.6	7902149	0.2955	39.895
Sanskrit_2.6	1029658	0.46	15.4695
Sanskrit_2.6	1029658	0.4065	15.4695
Sanskrit_2.6	1029658	0.706	15.4695
Sanskrit_2.6	1029658	0.706	15.4695
Sanskrit_2.6	1029658	0.706	15.4695
Sanskrit_2.6	1029658	0.719	15.4695
Sanskrit_2.6	1987016	0.3195	15.296
Sanskrit_2.6	1987016	0.677	15.296
Sanskrit_2.6	1987016	0.678	15.296
Sanskrit_2.6	1987016	0.3195	15.296
Sanskrit_2.6	1987016	0.73	15.296
Sanskrit_2.6	1987016	0.731	15.296
Sanskrit_2.6	357084	0.3015	15.9555
Sanskrit_2.6	357084	0.3015	15.9555
Sanskrit_2.6	357084	0.3015	15.9555
Sanskrit_2.6	357084	0.3015	15.9555
Sanskrit_2.6	357084	0.704	15.9555
Sanskrit_2.6	357084	0.704	15.9555
Sanskrit_2.6	357084	0.704	15.9555
Sanskrit_2.6	357084	0.704	15.9555
Sanskrit_2.6	357084	0.2755	15.9555
Sanskrit_2.6	357084	0.279	15.9555
Sanskrit_2.6	357084	0.7155	15.9555
Sanskrit_2.6	357084	0.704	15.9555
Sanskrit_2.6	357084	0.2685	15.9555
Sanskrit_2.6	357084	0.236	15.9555
Sanskrit_2.6	3870820	0.4155	16.4455
Sanskrit_2.6	3870820	0.632	16.4455
Sanskrit_2.6	3870820	0.632	16.4455
Sanskrit_2.6	3870820	0.632	16.4455
Sanskrit_2.6	3870820	0.4155	16.4455
Sanskrit_2.6	3870820	0.685	16.4455
Sanskrit_2.6	3870820	0.6715	16.4455
Sanskrit_2.6	4491661	0.4875	15.4985
Sanskrit_2.6	4491661	0.416	15.4985
Sanskrit_2.6	4491661	0.7565	15.4985
Sanskrit_2.6	4491661	0.7565	15.4985
Sanskrit_2.6	4491661	0.7565	15.4985
Sanskrit_2.6	4491661	0.7695	15.4985
Sanskrit_2.6	4491661	0.7565	15.4985
Sanskrit_2.6	464626	0.4455	16.092
Sanskrit_2.6	464626	0.4455	16.092
Sanskrit_2.6	464626	0.675	16.092
Sanskrit_2.6	464626	0.675	16.092
Sanskrit_2.6	464626	0.6765	16.092
Sanskrit_2.6	464626	0.7385	16.092
Sanskrit_2.6	464626	0.7235	16.092
Sanskrit_2.6	4723265	0.455	15.524
Sanskrit_2.6	4723265	0.7335	15.524
Sanskrit_2.6	4723265	0.7335	15.524
Sanskrit_2.6	4723265	0.7335	15.524
Sanskrit_2.6	4723265	0.382	15.524
Sanskrit_2.6	4723265	0.7475	15.524
Sanskrit_2.6	4723265	0.7335	15.524
Sanskrit_2.6	6513043	0.4535	16.2755
Sanskrit_2.6	6513043	0.676	16.2755
Sanskrit_2.6	6513043	0.676	16.2755
Sanskrit_2.6	6513043	0.4025	16.2755
Sanskrit_2.6	6513043	0.676	16.2755
Sanskrit_2.6	6513043	0.6925	16.2755
Sanskrit_2.6	7222157	0.432	16.2285
Sanskrit_2.6	7222157	0.432	16.2285
Sanskrit_2.6	7222157	0.432	16.2285
Sanskrit_2.6	7222157	0.636	16.2285
Sanskrit_2.6	7222157	0.6365	16.2285
Sanskrit_2.6	7222157	0.683	16.2285
Sanskrit_2.6	7222157	0.6695	16.2285
Sanskrit_2.6	9046369	0.314	15.3585
Sanskrit_2.6	9046369	0.6845	15.3585
Sanskrit_2.6	9046369	0.6845	15.3585
Sanskrit_2.6	9046369	0.6845	15.3585
Sanskrit_2.6	9046369	0.314	15.3585
Sanskrit_2.6	9046369	0.735	15.3585
Sanskrit_2.6	9046369	0.7455	15.3585
Sanskrit_2.6	918727	0.4725	16.065
Sanskrit_2.6	918727	0.4725	16.065
Sanskrit_2.6	918727	0.427	16.065
Sanskrit_2.6	918727	0.684	16.065
Sanskrit_2.6	918727	0.684	16.065
Sanskrit_2.6	918727	0.684	16.065
Sanskrit_2.6	918727	0.684	16.065
Sanskrit_2.6	918727	0.694	16.065
Scottish_Gaelic_2.6	1410488	0.487	54.3655
Scottish_Gaelic_2.6	1410488	0.487	54.3655
